Category,Test,Severity,Region,Result,Resource,More Info
CodeBuild,Project Artifacts Encrypted,low,ap-southeast-2,PASS,,No CodeBuild projects found
CodeBuild,Project Artifacts Encrypted,low,ap-northeast-3,PASS,,No CodeBuild projects found
CodeBuild,Project Artifacts Encrypted,low,ap-south-1,PASS,,No CodeBuild projects found
CodeBuild,Project Artifacts Encrypted,low,sa-east-1,PASS,,No CodeBuild projects found
CodePipeline,Pipeline Artifacts Encrypted,low,us-east-1,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,us-east-2,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,us-west-1,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,us-west-2,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,ap-south-1,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,ca-central-1,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,eu-central-1,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,eu-west-1,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,eu-west-2,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,eu-west-3,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,eu-north-1,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,ap-northeast-1,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,ap-northeast-2,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,ap-southeast-1,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,ap-southeast-2,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,ap-south-1,PASS,,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,low,sa-east-1,PASS,,No Pipeline Artifacts found
HealthLake,HealthLake Data Store Encrypted,low,us-east-1,PASS,,No HealthLake data stores found
HealthLake,HealthLake Data Store Encrypted,low,us-east-2,PASS,,No HealthLake data stores found
HealthLake,HealthLake Data Store Encrypted,low,eu-west-2,UNKNOWN,,Unable to query HealthLake Data Store: Inaccessible host: `healthlake.eu-west-2.amazonaws.com' at port `undefined'. This service may not be available in the `eu-west-2' region.
CodeArtifact,CodeArtifact Domain Encrypted,low,us-east-1,PASS,,No CodeArtifact domains found
CodeArtifact,CodeArtifact Domain Encrypted,low,us-east-2,PASS,,No CodeArtifact domains found
CodeArtifact,CodeArtifact Domain Encrypted,low,us-west-2,PASS,,No CodeArtifact domains found
CodeArtifact,CodeArtifact Domain Encrypted,low,eu-central-1,PASS,,No CodeArtifact domains found
CodeArtifact,CodeArtifact Domain Encrypted,low,eu-west-1,PASS,,No CodeArtifact domains found
CodeArtifact,CodeArtifact Domain Encrypted,low,eu-west-2,PASS,,No CodeArtifact domains found
CodeArtifact,CodeArtifact Domain Encrypted,low,eu-west-3,PASS,,No CodeArtifact domains found
CodeArtifact,CodeArtifact Domain Encrypted,low,eu-north-1,PASS,,No CodeArtifact domains found
CodeArtifact,CodeArtifact Domain Encrypted,low,ap-northeast-1,PASS,,No CodeArtifact domains found
CodeArtifact,CodeArtifact Domain Encrypted,low,ap-southeast-1,PASS,,No CodeArtifact domains found
CodeArtifact,CodeArtifact Domain Encrypted,low,ap-southeast-2,PASS,,No CodeArtifact domains found
CodeArtifact,CodeArtifact Domain Encrypted,low,ap-south-1,PASS,,No CodeArtifact domains found
Audit Manager,Audit Manager Data Encrypted,low,us-east-1,PASS,,Audit Manager is not setp up for this region
Audit Manager,Audit Manager Data Encrypted,low,us-east-2,PASS,,Audit Manager is not setp up for this region
Audit Manager,Audit Manager Data Encrypted,low,us-west-1,PASS,,Audit Manager is not setp up for this region
Audit Manager,Audit Manager Data Encrypted,low,us-west-2,PASS,,Audit Manager is not setp up for this region
Audit Manager,Audit Manager Data Encrypted,low,ca-central-1,PASS,,Audit Manager is not setp up for this region
Audit Manager,Audit Manager Data Encrypted,low,eu-central-1,PASS,,Audit Manager is not setp up for this region
Audit Manager,Audit Manager Data Encrypted,low,eu-west-1,PASS,,Audit Manager is not setp up for this region
Audit Manager,Audit Manager Data Encrypted,low,eu-west-2,PASS,,Audit Manager is not setp up for this region
Audit Manager,Audit Manager Data Encrypted,low,ap-northeast-1,PASS,,Audit Manager is not setp up for this region
Audit Manager,Audit Manager Data Encrypted,low,ap-southeast-1,PASS,,Audit Manager is not setp up for this region
Audit Manager,Audit Manager Data Encrypted,low,ap-southeast-2,PASS,,Audit Manager is not setp up for this region
Audit Manager,Audit Manager Data Encrypted,low,ap-south-1,PASS,,Audit Manager is not setp up for this region
AppFlow,AppFlow Flow Encrypted,low,us-east-1,PASS,,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,low,us-east-2,PASS,,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,low,us-west-1,PASS,,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,low,us-west-2,PASS,,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,low,ca-central-1,PASS,,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,low,eu-central-1,PASS,,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,low,eu-west-1,PASS,,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,low,eu-west-2,PASS,,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,low,eu-west-3,PASS,,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,low,ap-northeast-1,PASS,,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,low,ap-northeast-2,PASS,,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,low,ap-southeast-1,PASS,,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,low,ap-southeast-2,PASS,,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,low,ap-south-1,PASS,,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,low,sa-east-1,PASS,,No AppFlow flows found
Elastic Transcoder,Elastic Transcoder Pipeline Data Encrypted,low,us-east-1,PASS,,No Elastic Transcoder pipelines found
Elastic Transcoder,Elastic Transcoder Pipeline Data Encrypted,low,us-west-2,PASS,,No Elastic Transcoder pipelines found
Elastic Transcoder,Elastic Transcoder Pipeline Data Encrypted,low,us-west-1,PASS,,No Elastic Transcoder pipelines found
Elastic Transcoder,Elastic Transcoder Pipeline Data Encrypted,low,eu-west-1,PASS,,No Elastic Transcoder pipelines found
Elastic Transcoder,Elastic Transcoder Pipeline Data Encrypted,low,ap-southeast-1,PASS,,No Elastic Transcoder pipelines found
Elastic Transcoder,Elastic Transcoder Pipeline Data Encrypted,low,ap-northeast-1,PASS,,No Elastic Transcoder pipelines found
Elastic Transcoder,Elastic Transcoder Pipeline Data Encrypted,low,ap-southeast-2,PASS,,No Elastic Transcoder pipelines found
Elastic Transcoder,Elastic Transcoder Pipeline Data Encrypted,low,ap-south-1,PASS,,No Elastic Transcoder pipelines found
Elastic Transcoder,Elastic Transcoder Job Outputs Encrypted,low,us-east-1,PASS,,No Elastic Transcoder pipelines found
Elastic Transcoder,Elastic Transcoder Job Outputs Encrypted,low,us-west-2,PASS,,No Elastic Transcoder pipelines found
Elastic Transcoder,Elastic Transcoder Job Outputs Encrypted,low,us-west-1,PASS,,No Elastic Transcoder pipelines found
Elastic Transcoder,Elastic Transcoder Job Outputs Encrypted,low,eu-west-1,PASS,,No Elastic Transcoder pipelines found
Elastic Transcoder,Elastic Transcoder Job Outputs Encrypted,low,ap-southeast-1,PASS,,No Elastic Transcoder pipelines found
Elastic Transcoder,Elastic Transcoder Job Outputs Encrypted,low,ap-northeast-1,PASS,,No Elastic Transcoder pipelines found
Elastic Transcoder,Elastic Transcoder Job Outputs Encrypted,low,ap-southeast-2,PASS,,No Elastic Transcoder pipelines found
Elastic Transcoder,Elastic Transcoder Job Outputs Encrypted,low,ap-south-1,PASS,,No Elastic Transcoder pipelines found
Translate,Translate Job Output Encrypted,low,us-east-1,PASS,,No Translate text jobs found
Translate,Translate Job Output Encrypted,low,us-east-2,PASS,,No Translate text jobs found
Translate,Translate Job Output Encrypted,low,us-west-2,PASS,,No Translate text jobs found
Translate,Translate Job Output Encrypted,low,eu-central-1,PASS,,No Translate text jobs found
Translate,Translate Job Output Encrypted,low,eu-west-1,PASS,,No Translate text jobs found
Translate,Translate Job Output Encrypted,low,eu-west-2,PASS,,No Translate text jobs found
Translate,Translate Job Output Encrypted,low,ap-northeast-2,PASS,,No Translate text jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,us-east-1,PASS,,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,us-east-2,PASS,,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,us-west-1,PASS,,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,us-west-2,PASS,,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,ca-central-1,PASS,,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,eu-central-1,PASS,,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,eu-west-1,PASS,,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,eu-west-2,PASS,,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,eu-west-3,PASS,,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,eu-north-1,PASS,,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,ap-northeast-1,PASS,,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,ap-northeast-2,PASS,,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,ap-southeast-1,PASS,,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,ap-southeast-2,PASS,,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,ap-south-1,PASS,,No DataBrew jobs found
Glue DataBrew,AWS Glue DataBrew Job Output Encrypted,low,sa-east-1,PASS,,No DataBrew jobs found
Managed Blockchain,Managed Blockchain Network Member Data Encrypted,low,us-east-1,PASS,,No Managed Blockchain networks found
Managed Blockchain,Managed Blockchain Network Member Data Encrypted,low,ap-northeast-2,PASS,,No Managed Blockchain networks found
Managed Blockchain,Managed Blockchain Network Member Data Encrypted,low,ap-southeast-1,PASS,,No Managed Blockchain networks found
Managed Blockchain,Managed Blockchain Network Member Data Encrypted,low,ap-northeast-1,PASS,,No Managed Blockchain networks found
Managed Blockchain,Managed Blockchain Network Member Data Encrypted,low,eu-west-1,PASS,,No Managed Blockchain networks found
Managed Blockchain,Managed Blockchain Network Member Data Encrypted,low,eu-west-2,PASS,,No Managed Blockchain networks found
DocumentDB,DocumentDB Cluster Encrypted,low,us-east-1,PASS,,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,low,us-east-2,PASS,,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,low,us-west-2,PASS,,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,low,ca-central-1,PASS,,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,low,eu-central-1,PASS,,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,low,eu-west-1,PASS,,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,low,eu-west-2,PASS,,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,low,eu-west-3,PASS,,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,low,eu-north-1,PASS,,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,low,ap-northeast-1,PASS,,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,low,ap-northeast-2,PASS,,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,low,ap-southeast-1,PASS,,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,low,ap-southeast-2,PASS,,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,low,ap-south-1,PASS,,No DocumentDB clusters found
DocumentDB,DocumentDB Cluster Encrypted,low,sa-east-1,PASS,,No DocumentDB clusters found
Connect,Connect Instance Media Streams Encrypted,low,us-east-1,PASS,,No Connect instances found
Connect,Connect Instance Media Streams Encrypted,low,us-west-2,PASS,,No Connect instances found
Connect,Connect Instance Media Streams Encrypted,low,eu-west-2,PASS,,No Connect instances found
Connect,Connect Instance Media Streams Encrypted,low,ca-central-1,PASS,,No Connect instances found
Connect,Connect Instance Media Streams Encrypted,low,eu-central-1,PASS,,No Connect instances found
Connect,Connect Instance Media Streams Encrypted,low,ap-southeast-1,PASS,,No Connect instances found
Connect,Connect Instance Media Streams Encrypted,low,ap-southeast-2,PASS,,No Connect instances found
Connect,Connect Instance Media Streams Encrypted,low,ap-northeast-1,PASS,,No Connect instances found
Connect,Connect Instance Media Streams Encrypted,low,ap-northeast-2,PASS,,No Connect instances found
Connect,Connect Instance Chat Transcripts Encrypted,low,us-east-1,PASS,,No Connect instances found
Connect,Connect Instance Chat Transcripts Encrypted,low,us-west-2,PASS,,No Connect instances found
Connect,Connect Instance Chat Transcripts Encrypted,low,eu-west-2,PASS,,No Connect instances found
Connect,Connect Instance Chat Transcripts Encrypted,low,ca-central-1,PASS,,No Connect instances found
Connect,Connect Instance Chat Transcripts Encrypted,low,eu-central-1,PASS,,No Connect instances found
Connect,Connect Instance Chat Transcripts Encrypted,low,ap-southeast-1,PASS,,No Connect instances found
Connect,Connect Instance Chat Transcripts Encrypted,low,ap-southeast-2,PASS,,No Connect instances found
Connect,Connect Instance Chat Transcripts Encrypted,low,ap-northeast-1,PASS,,No Connect instances found
Connect,Connect Instance Chat Transcripts Encrypted,low,ap-northeast-2,PASS,,No Connect instances found
Connect,Connect Instance Exported Reports Encrypted,low,us-east-1,PASS,,No Connect instances found
Connect,Connect Instance Exported Reports Encrypted,low,us-west-2,PASS,,No Connect instances found
Connect,Connect Instance Exported Reports Encrypted,low,eu-west-2,PASS,,No Connect instances found
Connect,Connect Instance Exported Reports Encrypted,low,ca-central-1,PASS,,No Connect instances found
Connect,Connect Instance Exported Reports Encrypted,low,eu-central-1,PASS,,No Connect instances found
Connect,Connect Instance Exported Reports Encrypted,low,ap-southeast-1,PASS,,No Connect instances found
Connect,Connect Instance Exported Reports Encrypted,low,ap-southeast-2,PASS,,No Connect instances found
Connect,Connect Instance Exported Reports Encrypted,low,ap-northeast-1,PASS,,No Connect instances found
Connect,Connect Instance Exported Reports Encrypted,low,ap-northeast-2,PASS,,No Connect instances found
Connect,Connect Instance Call Recording Encrypted,low,us-east-1,PASS,,No Connect instances found
Connect,Connect Instance Call Recording Encrypted,low,us-west-2,PASS,,No Connect instances found
Connect,Connect Instance Call Recording Encrypted,low,eu-west-2,PASS,,No Connect instances found
Connect,Connect Instance Call Recording Encrypted,low,ca-central-1,PASS,,No Connect instances found
Connect,Connect Instance Call Recording Encrypted,low,eu-central-1,PASS,,No Connect instances found
Connect,Connect Instance Call Recording Encrypted,low,ap-southeast-1,PASS,,No Connect instances found
Connect,Connect Instance Call Recording Encrypted,low,ap-southeast-2,PASS,,No Connect instances found
Connect,Connect Instance Call Recording Encrypted,low,ap-northeast-1,PASS,,No Connect instances found
Connect,Connect Instance Call Recording Encrypted,low,ap-northeast-2,PASS,,No Connect instances found
Connect,Connect Instance Attachments Encrypted,low,us-east-1,PASS,,No Connect instances found
Connect,Connect Instance Attachments Encrypted,low,us-west-2,PASS,,No Connect instances found
Connect,Connect Instance Attachments Encrypted,low,eu-west-2,PASS,,No Connect instances found
Connect,Connect Instance Attachments Encrypted,low,ca-central-1,PASS,,No Connect instances found
Connect,Connect Instance Attachments Encrypted,low,eu-central-1,PASS,,No Connect instances found
Connect,Connect Instance Attachments Encrypted,low,ap-southeast-1,PASS,,No Connect instances found
Connect,Connect Instance Attachments Encrypted,low,ap-southeast-2,PASS,,No Connect instances found
Connect,Connect Instance Attachments Encrypted,low,ap-northeast-1,PASS,,No Connect instances found
Connect,Connect Instance Attachments Encrypted,low,ap-northeast-2,PASS,,No Connect instances found
Backup,Backup Vault Encrypted,low,us-east-1,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,us-east-2,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,us-west-1,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,us-west-2,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,ca-central-1,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,eu-central-1,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,eu-west-1,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,eu-west-2,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,eu-west-3,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,eu-north-1,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,ap-northeast-1,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,ap-northeast-2,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,ap-southeast-1,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,ap-southeast-2,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,ap-northeast-3,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,ap-south-1,PASS,,No Backup vaults found
Backup,Backup Vault Encrypted,low,sa-east-1,PASS,,No Backup vaults found
ElasticBeanstalk,Enhanced Health Reporting,low,us-east-1,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,us-east-2,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,us-west-1,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,us-west-2,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,ca-central-1,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,eu-central-1,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,eu-west-1,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,eu-west-2,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,eu-west-3,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,eu-north-1,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,ap-northeast-1,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,ap-northeast-2,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,ap-southeast-1,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,ap-southeast-2,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,ap-northeast-3,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,ap-south-1,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Enhanced Health Reporting,low,sa-east-1,PASS,,No Elastic Beanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,us-east-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,us-east-2,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,us-west-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,us-west-2,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,ca-central-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,eu-central-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,eu-west-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,eu-west-2,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,eu-west-3,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,eu-north-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,ap-northeast-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,ap-northeast-2,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,ap-southeast-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,ap-southeast-2,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,ap-northeast-3,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,ap-south-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Access Logs,low,sa-east-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,us-east-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,us-east-2,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,us-west-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,us-west-2,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,ca-central-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,eu-central-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,eu-west-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,eu-west-2,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,eu-west-3,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,eu-north-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,ap-northeast-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,ap-northeast-2,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,ap-southeast-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,ap-southeast-2,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,ap-northeast-3,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,ap-south-1,PASS,,No ElasticBeanstalk environments found
ElasticBeanstalk,Environment Persistent Logs,low,sa-east-1,PASS,,No ElasticBeanstalk environments found
EKS,EKS Latest Platform Version,low,us-east-1,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,us-east-2,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,us-west-1,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,us-west-2,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,ca-central-1,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,eu-central-1,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,eu-west-1,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,eu-west-2,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,eu-west-3,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,eu-north-1,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,ap-northeast-1,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,ap-northeast-2,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,ap-southeast-1,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,ap-southeast-2,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,ap-northeast-3,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,ap-south-1,PASS,,No EKS clusters present
EKS,EKS Latest Platform Version,low,sa-east-1,PASS,,No EKS clusters present
EMR,EMR Instances Counts,low,us-east-1,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,us-east-2,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,us-west-1,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,us-west-2,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,ca-central-1,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,eu-central-1,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,eu-west-1,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,eu-west-2,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,eu-west-3,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,eu-north-1,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,ap-northeast-1,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,ap-northeast-2,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,ap-southeast-1,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,ap-southeast-2,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,ap-northeast-3,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,ap-south-1,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,sa-east-1,PASS,,No EMR clusters found
EMR,EMR Instances Counts,low,global,PASS,,0 EMR instances in the account are within the global expected count of: 200
Kinesis Video Streams,Video Stream Data Encrypted,low,us-east-1,PASS,,No Kinesis Video Streams found
Kinesis Video Streams,Video Stream Data Encrypted,low,us-east-2,PASS,,No Kinesis Video Streams found
Kinesis Video Streams,Video Stream Data Encrypted,low,us-west-2,PASS,,No Kinesis Video Streams found
Kinesis Video Streams,Video Stream Data Encrypted,low,ca-central-1,PASS,,No Kinesis Video Streams found
Kinesis Video Streams,Video Stream Data Encrypted,low,eu-central-1,PASS,,No Kinesis Video Streams found
Kinesis Video Streams,Video Stream Data Encrypted,low,eu-west-1,PASS,,No Kinesis Video Streams found
Kinesis Video Streams,Video Stream Data Encrypted,low,eu-west-2,PASS,,No Kinesis Video Streams found
Kinesis Video Streams,Video Stream Data Encrypted,low,eu-west-3,PASS,,No Kinesis Video Streams found
Kinesis Video Streams,Video Stream Data Encrypted,low,ap-northeast-1,PASS,,No Kinesis Video Streams found
Kinesis Video Streams,Video Stream Data Encrypted,low,ap-northeast-2,PASS,,No Kinesis Video Streams found
Kinesis Video Streams,Video Stream Data Encrypted,low,ap-southeast-1,PASS,,No Kinesis Video Streams found
Kinesis Video Streams,Video Stream Data Encrypted,low,ap-southeast-2,PASS,,No Kinesis Video Streams found
Kinesis Video Streams,Video Stream Data Encrypted,low,ap-south-1,PASS,,No Kinesis Video Streams found
Kinesis Video Streams,Video Stream Data Encrypted,low,sa-east-1,PASS,,No Kinesis Video Streams found
KMS,KMS Grant Least Privilege,low,us-east-1,PASS,,No KMS keys found
KMS,KMS Grant Least Privilege,low,us-east-2,PASS,,No KMS keys found
KMS,KMS Grant Least Privilege,low,us-west-1,PASS,,No KMS keys found
KMS,KMS Grant Least Privilege,low,us-west-2,PASS,,No KMS keys found
KMS,KMS Grant Least Privilege,low,ca-central-1,PASS,,No KMS keys found
KMS,KMS Grant Least Privilege,low,eu-central-1,PASS,,No KMS keys found
KMS,KMS Grant Least Privilege,low,eu-west-1,PASS,,No KMS keys found
